year,d,time,clouds,pressure,humidity,rain,snow,temperature,dew_temperature,visibility,wind_direction,gust_speed,wind_speed,area
2016,104,1,8.0,1017.0,72.0,0.0,4.0,-183.0,-10.6,3910.0,98.0,12.6,7.5,2
2016,104,2,7.0,1016.9,71.0,0.0,4.0,-186.0,-10.7,14760.0,104.0,10.2,6.8,2
2016,104,3,8.0,1017.0,64.0,0.0,4.0,-187.0,-12.1,21900.0,81.0,10.7,7.3,2
2016,104,4,7.0,1017.2,86.0,0.0,4.0,-189.0,-11.3,3340.0,41.0,8.8,6.0,2
2016,104,5,5.0,1017.3,84.0,0.0,4.0,-192.0,-13.6,38530.0,34.0,6.9,4.7,2
2016,104,6,3.0,1017.1,85.0,0.0,4.0,-194.0,-15.0,13420.0,15.0,6.0,3.2,2
2016,104,7,7.0,1017.0,87.0,0.0,3.0,-196.0,-15.6,1560.0,14.0,6.4,3.8,2
2016,104,8,7.0,1016.7,87.0,0.0,3.0,-201.0,-15.7,4470.0,10.0,6.5,4.4,2
2016,104,9,5.0,1016.1,83.0,0.0,3.0,-197.0,-15.7,38310.0,6.0,6.4,3.6,2
2016,104,10,0.0,1015.4,82.0,0.0,3.0,-178.0,-15.3,42470.0,8.0,7.1,4.0,2
2016,104,11,1.0,1014.7,81.0,0.0,3.0,-175.0,-14.7,48910.0,4.0,7.3,4.0,2
2016,104,12,0.0,1014.3,83.0,0.0,3.0,-176.0,-14.8,50000.0,359.0,6.3,4.2,2
2016,104,13,3.0,1013.8,82.0,0.0,3.0,-167.0,-14.9,50000.0,360.0,7.3,4.3,2
2016,104,14,8.0,1013.2,82.0,0.0,3.0,-163.0,-15.0,46160.0,354.0,6.6,4.2,2
2016,104,15,8.0,1013.1,83.0,0.0,3.0,-166.0,-15.0,13290.0,5.0,6.5,3.9,2
2016,104,16,8.0,1012.6,83.0,0.0,2.0,-168.0,-14.9,6050.0,11.0,7.9,5.0,2
2016,104,17,8.0,1011.9,81.0,0.0,3.0,-166.0,-15.8,14480.0,15.0,8.3,4.7,2
2016,104,18,7.0,1011.5,82.0,0.0,3.0,-170.0,-16.1,34720.0,13.0,7.3,4.5,2
2016,104,19,7.0,1011.1,80.0,0.0,3.0,-175.0,-16.8,18190.0,17.0,8.8,4.8,2
2016,104,20,7.0,1011.1,81.0,0.0,3.0,-178.0,-17.1,50000.0,26.0,8.4,4.7,2
2016,104,21,7.0,1010.9,81.0,0.0,3.0,-183.0,-18.2,38520.0,17.0,7.0,4.5,2
2016,104,22,3.0,1010.4,82.0,0.0,3.0,-187.0,-19.0,12270.0,12.0,6.1,3.7,2
2016,104,23,7.0,1010.0,82.0,0.0,3.0,-190.0,-19.6,5740.0,9.0,9.4,5.5,2
2016,105,0,7.0,1009.6,84.0,0.0,3.0,-194.0,-19.9,2150.0,6.0,7.8,4.3,2
2016,105,1,7.0,1009.3,84.0,0.0,3.0,-197.0,-20.3,2620.0,8.0,7.2,4.5,2
2016,105,2,7.0,1009.2,84.0,0.0,3.0,-201.0,-20.6,2280.0,6.0,6.2,3.7,2
2016,105,3,7.0,1009.0,84.0,0.0,3.0,-203.0,-20.7,2520.0,4.0,6.0,3.5,2
2016,105,4,7.0,1008.8,84.0,0.0,3.0,-205.0,-20.9,2020.0,5.0,5.9,3.6,2
2016,105,5,7.0,1008.3,83.0,0.0,3.0,-205.0,-21.3,2710.0,4.0,6.3,4.0,2
2016,105,6,7.0,1008.5,83.0,0.0,3.0,-207.0,-21.5,2160.0,359.0,7.2,4.2,2
2016,105,7,7.0,1008.4,83.0,0.0,2.0,-207.0,-21.8,2790.0,358.0,6.5,4.2,2
2016,105,8,7.0,1008.5,82.0,0.0,3.0,-212.0,-22.3,3690.0,349.0,7.0,5.1,2
2016,105,9,7.0,1008.7,82.0,0.0,3.0,-209.0,-22.0,4300.0,352.0,7.5,4.7,2
2016,105,10,7.0,1008.2,82.0,0.0,3.0,-209.0,-20.1,20900.0,350.0,6.4,4.2,2
2016,105,11,8.0,1008.1,82.0,0.0,3.0,-199.0,-19.9,16760.0,360.0,6.8,3.8,2
2016,105,12,8.0,1008.0,81.0,0.0,3.0,-199.0,-20.0,11470.0,347.0,7.0,4.5,2
2016,105,13,7.0,1008.0,83.0,0.0,3.0,-203.0,-18.9,2300.0,354.0,7.3,4.7,2
2016,105,14,8.0,1008.2,85.0,0.4,4.0,-214.0,-18.2,1360.0,8.0,7.4,4.3,2
2016,105,15,8.0,1008.5,84.0,0.0,4.0,-215.0,-18.6,9620.0,10.0,8.5,5.5,2
2016,105,16,8.0,1008.5,82.0,0.0,4.0,-215.0,-19.1,32910.0,10.0,9.9,5.8,2
2016,105,17,8.0,1009.1,82.0,0.0,4.0,-218.0,-18.9,9090.0,19.0,8.2,5.2,2
2016,105,18,7.0,1009.6,83.0,0.0,4.0,-221.0,-19.1,2880.0,19.0,9.3,5.2,2
2016,105,19,8.0,1010.0,82.0,0.0,4.0,-225.0,-19.9,13920.0,17.0,8.3,4.8,2
2016,105,20,8.0,1010.3,82.0,0.0,4.0,-227.0,-20.2,14750.0,17.0,7.7,4.9,2
2016,105,21,7.0,1010.7,81.0,0.0,4.0,-231.0,-20.7,28330.0,9.0,7.4,4.1,2
2016,105,22,8.0,1011.1,81.0,0.0,4.0,-235.0,-21.2,50000.0,13.0,7.4,4.3,2
2016,105,23,8.0,1011.2,81.0,0.0,4.0,-238.0,-21.4,48220.0,11.0,7.6,4.8,2
2016,106,0,7.0,1012.0,81.0,0.0,4.0,-237.0,-21.9,50000.0,9.0,7.7,4.9,2
2016,106,1,7.0,1012.4,81.0,0.0,4.0,-240.0,-22.1,50000.0,12.0,7.5,4.4,2
2016,106,2,0.0,1012.7,82.0,0.0,4.0,-241.0,-22.4,50000.0,4.0,7.3,4.7,2
2016,106,3,7.0,1013.0,81.0,0.0,4.0,-241.0,-22.7,13860.0,7.0,8.4,4.8,2
2016,106,4,7.0,1013.2,81.0,0.0,4.0,-241.0,-22.9,11350.0,6.0,7.4,4.6,2
2016,106,5,7.0,1013.4,81.0,0.0,4.0,-241.0,-22.9,9770.0,4.0,8.4,5.2,2
2016,106,6,7.0,1013.8,82.0,0.0,4.0,-243.0,-23.0,3400.0,359.0,6.7,4.3,2
2016,106,7,7.0,1014.1,81.0,0.0,4.0,-244.0,-23.1,5240.0,1.0,6.9,3.9,2
2016,106,8,7.0,1014.4,81.0,0.0,4.0,-245.0,-23.6,4440.0,7.0,6.3,3.7,2
2016,106,9,7.0,1014.4,81.0,0.0,4.0,-236.0,-23.4,5960.0,353.0,5.6,2.7,2
2016,106,10,7.0,1014.9,80.0,0.0,4.0,-228.0,-23.5,5810.0,349.0,6.9,4.6,2
2016,106,11,7.0,1014.7,80.0,0.0,4.0,-221.0,-22.5,12250.0,352.0,5.6,3.5,2
2016,106,12,8.0,1014.7,80.0,0.0,4.0,-214.0,-22.5,13510.0,350.0,5.4,3.7,2
2016,106,13,7.0,1014.9,80.0,0.0,4.0,-217.0,-22.9,22340.0,337.0,5.5,2.7,2
2016,106,14,0.0,1015.1,80.0,0.0,4.0,-220.0,-23.9,22850.0,349.0,6.7,4.7,2
2016,106,15,0.0,1015.2,80.0,0.0,4.0,-225.0,-24.0,26890.0,348.0,7.0,4.7,2
2016,106,16,0.0,1015.3,80.0,0.0,4.0,-233.0,-24.1,27480.0,347.0,7.2,4.9,2
2016,106,17,0.0,1015.4,80.0,0.0,4.0,-238.0,-24.3,13240.0,346.0,6.7,4.3,2
2016,106,18,0.0,1015.3,80.0,0.0,4.0,-237.0,-24.6,22900.0,342.0,6.3,4.1,2
2016,106,19,0.0,1015.4,79.0,0.0,4.0,-244.0,-25.1,19130.0,350.0,6.4,4.8,2
2016,106,20,5.0,1015.6,79.0,0.0,4.0,-246.0,-25.4,7750.0,349.0,7.0,4.9,2
2016,106,21,0.0,1015.6,78.0,0.0,4.0,-240.0,-25.9,25960.0,345.0,6.5,4.1,2
2016,106,22,1.0,1015.5,78.0,0.0,4.0,-241.0,-26.3,8170.0,338.0,6.1,3.6,2
2016,106,23,5.0,1015.3,78.0,0.0,4.0,-246.0,-26.5,5030.0,337.0,7.0,3.7,2
2016,107,0,0.0,1015.3,78.0,0.0,4.0,-247.0,-26.5,29080.0,340.0,6.6,4.1,2
2016,107,1,0.0,1015.4,78.0,0.0,4.0,-249.0,-26.8,8230.0,341.0,7.2,4.8,2
2016,107,2,7.0,1015.4,78.0,0.0,4.0,-249.0,-26.8,2810.0,334.0,5.7,3.1,2
2016,107,3,7.0,1015.3,78.0,0.0,4.0,-249.0,-26.8,1830.0,339.0,5.1,3.4,2
2016,107,4,7.0,1015.4,79.0,0.0,4.0,-249.0,-26.8,1770.0,335.0,5.8,3.0,2
2016,107,5,7.0,1015.5,78.0,0.0,4.0,-239.0,-26.8,2770.0,338.0,6.0,3.7,2
2016,107,6,7.0,1015.8,78.0,0.0,4.0,-238.0,-27.0,1420.0,332.0,5.3,3.2,2
2016,107,7,7.0,1016.0,78.0,0.0,4.0,-227.0,-27.2,2310.0,331.0,5.0,3.1,2
2016,107,8,3.0,1016.0,78.0,0.0,4.0,-223.0,-27.3,9330.0,329.0,4.7,3.4,2
2016,107,9,0.0,1015.9,77.0,0.0,3.0,-199.0,-26.5,27900.0,336.0,6.4,3.5,2
2016,107,10,0.0,1015.6,77.0,0.0,3.0,-178.0,-25.7,19800.0,337.0,4.6,2.7,2
2016,107,11,0.0,1015.9,76.0,0.0,3.0,-165.0,-25.1,25490.0,319.0,2.6,1.3,2
2016,107,12,0.0,1016.0,76.0,0.0,3.0,-159.0,-24.6,29010.0,327.0,5.0,2.9,2
2016,107,13,0.0,1015.9,77.0,0.0,3.0,-157.0,-24.7,33290.0,320.0,4.5,2.2,2
2016,107,14,0.0,1015.6,77.0,0.0,3.0,-136.0,-25.1,31670.0,344.0,4.3,3.0,2
2016,107,15,0.0,1015.9,78.0,0.0,3.0,-112.0,-25.3,24000.0,341.0,3.8,2.6,2
2016,107,16,0.0,1015.9,79.0,0.0,4.0,-108.0,-25.9,21200.0,326.0,2.5,1.6,2
2016,107,17,0.0,1015.7,79.0,0.0,4.0,-106.0,-26.4,19350.0,320.0,2.6,1.7,2
2016,107,18,0.0,1015.9,79.0,0.0,4.0,-108.0,-26.4,18930.0,327.0,3.2,2.1,2
2016,107,19,0.0,1016.2,79.0,0.0,4.0,-108.0,-27.0,17990.0,296.0,2.4,1.8,2
2016,107,20,0.0,1016.1,79.0,0.0,4.0,-108.0,-27.2,17860.0,296.0,3.6,2.7,2
2016,107,21,0.0,1015.8,79.0,0.0,4.0,-110.0,-26.7,21290.0,335.0,2.6,1.8,2
2016,107,22,0.0,1015.9,79.0,0.0,4.0,-110.0,-26.7,20990.0,332.0,3.3,2.3,2
2016,107,23,0.0,1016.0,79.0,0.0,4.0,-111.0,-27.3,20550.0,326.0,1.9,1.3,2
2016,108,0,0.0,1016.0,79.0,0.0,4.0,-112.0,-27.4,20810.0,327.0,2.6,2.1,2
2016,108,1,0.0,1015.6,79.0,0.0,4.0,-109.0,-27.6,21270.0,341.0,2.0,1.4,2
2016,108,2,0.0,1015.5,78.0,0.0,4.0,-108.0,-27.6,23920.0,321.0,2.4,1.9,2
2016,108,3,0.0,1015.1,78.0,0.0,4.0,-102.0,-27.5,25600.0,331.0,2.1,1.5,2
2016,108,4,0.0,1014.9,78.0,0.0,4.0,-97.0,-27.6,25020.0,326.0,2.7,2.2,2
2016,108,5,3.0,1014.6,79.0,0.0,4.0,-110.0,-26.5,20660.0,14.0,1.6,1.2,2
2016,108,6,5.0,1014.5,79.0,0.0,4.0,-110.0,-26.4,21730.0,26.0,2.1,1.6,2
2016,108,7,5.0,1014.2,81.0,0.0,4.0,-106.0,-25.1,18710.0,37.0,3.1,2.6,2
2016,108,8,0.0,1014.4,81.0,0.0,4.0,-105.0,-24.7,19190.0,31.0,2.7,2.2,2
2016,108,9,3.0,1014.1,84.0,0.0,4.0,-103.0,-22.0,7110.0,20.0,3.3,2.0,2
2016,108,10,9.0,1013.9,85.0,0.0,3.0,-99.0,-19.8,1330.0,28.0,2.1,1.4,2
2016,108,11,9.0,1013.5,85.0,0.0,4.0,-101.0,-18.4,1330.0,41.0,1.7,1.1,2
2016,108,12,7.0,1013.2,85.0,0.0,3.0,-104.0,-17.8,6160.0,53.0,1.3,0.8,2
2016,108,13,7.0,1012.7,86.0,0.0,5.0,-111.0,-17.6,8530.0,103.0,2.6,1.6,2
2016,108,14,7.0,1012.5,87.0,0.0,5.0,-117.0,-15.3,13350.0,137.0,6.4,3.3,2
2016,108,15,7.0,1012.3,87.0,0.0,6.0,-118.0,-12.9,15210.0,154.0,6.8,3.7,2
2016,108,16,7.0,1012.0,85.0,0.0,5.0,-122.0,-12.8,13670.0,145.0,6.2,4.0,2
2016,108,17,7.0,1012.0,85.0,0.0,5.0,-125.0,-12.7,19550.0,135.0,6.5,3.4,2
2016,108,18,7.0,1012.2,83.0,0.0,6.0,-126.0,-13.2,19080.0,120.0,5.7,4.1,2
2016,108,19,7.0,1012.0,81.0,0.0,5.0,-129.0,-13.3,10480.0,108.0,7.3,4.7,2
2016,108,20,7.0,1012.0,80.0,0.0,4.0,-130.0,-13.5,23840.0,112.0,7.1,5.0,2
2016,108,21,7.0,1012.3,77.0,0.0,4.0,-133.0,-14.2,34800.0,115.0,7.4,4.6,2
2016,108,22,7.0,1012.4,73.0,0.0,4.0,-137.0,-14.8,35780.0,110.0,6.8,4.9,2
2016,108,23,8.0,1012.3,72.0,0.0,5.0,-139.0,-15.1,36700.0,108.0,7.1,5.1,2
2016,109,0,7.0,1012.2,72.0,0.0,5.0,-139.0,-15.2,38320.0,96.0,7.2,4.3,2
2016,109,1,7.0,1012.3,75.0,0.0,5.0,-137.0,-14.5,34740.0,101.0,6.6,4.1,2
2016,109,2,7.0,1011.9,74.0,0.0,5.0,-137.0,-14.5,39520.0,96.0,7.7,4.4,2
2016,109,3,7.0,1011.7,79.0,0.0,5.0,-133.0,-13.1,16240.0,90.0,7.2,4.8,2
2016,109,4,7.0,1011.8,78.0,0.0,5.0,-132.0,-12.8,14480.0,86.0,7.1,4.6,2
2016,109,5,8.0,1012.0,89.0,0.0,5.0,-130.0,-12.6,2940.0,33.0,4.4,3.1,2
2016,109,6,7.0,1012.1,89.0,0.0,5.0,-131.0,-12.4,4910.0,38.0,4.5,2.7,2
2016,109,7,7.0,1012.3,86.0,0.0,5.0,-129.0,-12.6,17720.0,35.0,5.4,3.5,2
2016,109,8,7.0,1012.6,86.0,0.0,3.0,-132.0,-12.4,8300.0,31.0,5.4,3.8,2
2016,109,9,7.0,1012.7,87.0,0.3,5.0,-125.0,-12.0,3400.0,31.0,5.9,4.1,2
2016,109,10,7.0,1012.6,87.0,0.0,6.0,-119.0,-11.7,3860.0,34.0,5.3,3.8,2
2016,109,11,9.0,1012.7,88.0,0.0,4.0,-116.0,-11.6,2040.0,31.0,6.7,4.6,2
2016,109,12,7.0,1012.8,88.0,0.0,7.0,-116.0,-11.9,1780.0,36.0,7.6,4.7,2
2016,109,13,7.0,1013.2,89.0,0.0,7.0,-120.0,-12.6,2070.0,24.0,6.9,4.8,2
2016,109,14,8.0,1013.6,89.0,0.0,7.0,-121.0,-13.1,2070.0,33.0,6.8,4.6,2
2016,109,15,8.0,1013.7,89.0,0.0,7.0,-122.0,-13.3,3570.0,27.0,7.3,4.9,2
2016,109,16,8.0,1014.0,89.0,0.0,7.0,-118.0,-13.7,4000.0,28.0,7.7,4.6,2
2016,109,17,8.0,1014.1,89.0,0.0,6.0,-117.0,-14.0,3690.0,27.0,7.7,5.4,2
2016,109,18,8.0,1014.3,88.0,0.0,6.0,-116.0,-14.2,9160.0,25.0,6.7,4.8,2
2016,109,19,7.0,1014.5,87.0,0.0,7.0,-111.0,-14.6,10520.0,27.0,6.5,4.8,2
2016,109,20,7.0,1014.7,86.0,0.0,7.0,-107.0,-14.8,11820.0,29.0,7.1,4.8,2
2016,109,21,8.0,1015.0,86.0,0.0,8.0,-101.0,-15.1,9300.0,25.0,5.6,3.6,2
2016,109,22,7.0,1015.1,86.0,0.0,7.0,-75.0,-15.4,5660.0,24.0,5.4,3.9,2
2016,109,23,8.0,1015.2,86.0,0.0,7.0,-70.0,-15.7,3830.0,23.0,5.7,3.4,2
2016,110,0,7.0,1015.5,88.0,0.3,9.0,-71.0,-15.5,2170.0,11.0,4.7,2.8,2
2016,110,1,7.0,1015.6,88.0,0.0,9.0,-69.0,-15.3,4300.0,10.0,4.8,2.9,2
2016,110,2,7.0,1015.6,88.0,0.0,9.0,-65.0,-15.2,5540.0,13.0,5.5,3.3,2
2016,110,3,8.0,1015.5,88.0,0.0,10.0,-62.0,-14.9,3050.0,5.0,4.7,2.8,2
2016,110,4,8.0,1016.0,87.0,0.0,9.0,-63.0,-14.8,7120.0,4.0,5.5,3.2,2
2016,110,5,8.0,1015.6,88.0,0.0,9.0,-66.0,-14.6,6930.0,23.0,5.1,3.8,2
2016,110,6,7.0,1015.4,87.0,0.0,9.0,-68.0,-14.8,9910.0,24.0,5.4,3.5,2
2016,110,7,7.0,1015.7,86.0,0.0,9.0,-70.0,-14.8,12010.0,25.0,4.9,3.5,2
2016,110,8,8.0,1016.2,85.0,0.0,9.0,-67.0,-15.2,5950.0,19.0,4.8,3.2,2
2016,110,9,8.0,1016.4,85.0,0.0,9.0,-69.0,-14.4,4970.0,24.0,5.6,3.7,2
2016,110,10,9.0,1016.3,86.0,0.0,10.0,-74.0,-13.7,2480.0,33.0,5.8,3.1,2
2016,110,11,9.0,1016.2,88.0,0.0,10.0,-75.0,-13.2,1370.0,48.0,5.0,3.2,2
2016,110,12,8.0,1015.9,89.0,0.4,11.0,-77.0,-13.1,1550.0,48.0,5.6,3.6,2
2016,110,13,8.0,1015.8,90.0,0.4,12.0,-75.0,-13.3,1470.0,47.0,5.1,3.1,2
2016,110,14,8.0,1016.4,89.0,0.0,12.0,-76.0,-13.5,2080.0,46.0,5.1,2.5,2
2016,110,15,7.0,1015.7,90.0,0.0,12.0,-75.0,-13.5,2580.0,42.0,5.6,3.6,2
2016,110,16,8.0,1016.1,90.0,0.0,12.0,-68.0,-13.1,6920.0,33.0,5.0,3.5,2
2016,110,17,8.0,1015.4,90.0,0.0,12.0,-61.0,-13.0,9740.0,41.0,6.2,3.9,2
2016,110,18,8.0,1015.1,89.0,0.0,12.0,-59.0,-13.0,13690.0,43.0,5.6,4.3,2
2016,110,19,7.0,1014.9,90.0,0.0,11.0,-56.0,-12.4,16880.0,51.0,5.4,3.5,2
2016,110,20,8.0,1014.7,91.0,0.0,11.0,-53.0,-12.0,15250.0,52.0,6.6,4.8,2
2016,110,21,8.0,1014.6,91.0,0.0,11.0,-55.0,-11.3,13850.0,49.0,6.3,4.3,2
2016,110,22,7.0,1014.2,95.0,0.0,11.0,-52.0,-8.3,11620.0,91.0,8.4,5.9,2
2016,110,23,8.0,1014.0,90.0,0.0,10.0,-55.0,-8.4,20290.0,104.0,8.3,5.8,2
2016,111,0,7.0,1013.6,88.0,0.0,10.0,-51.0,-8.8,20760.0,105.0,10.2,7.6,2
2016,111,1,7.0,1013.0,89.0,0.0,10.0,-51.0,-8.4,12410.0,101.0,10.9,7.8,2
2016,111,2,8.0,1012.4,89.0,0.0,10.0,-57.0,-7.9,11840.0,103.0,12.7,7.4,2
2016,111,3,8.0,1011.9,92.0,0.0,9.0,-76.0,-7.2,6720.0,103.0,13.5,8.3,2
