year,d,time,clouds,pressure,humidity,rain,snow,temperature,dew_temperature,visibility,wind_direction,gust_speed,wind_speed,area
2016,104,11,0.0,1021.0,79.0,0.0,0.0,-161.0,0.0,50000.0,25.7,3.7,1.8,3
2016,104,12,0.0,1020.6,82.0,0.0,0.0,-161.0,0.0,50000.0,18.5,3.3,2.2,3
2016,104,13,0.0,1020.4,82.0,0.0,0.0,-165.0,0.0,50000.0,26.8,4.2,2.8,3
2016,104,14,0.0,1020.2,81.0,0.0,0.0,-170.0,0.0,50000.0,27.3,4.1,2.4,3
2016,104,15,0.0,1019.7,81.0,0.0,0.0,-176.0,0.0,50000.0,25.2,3.5,2.3,3
2016,104,16,0.0,1019.1,82.0,0.0,0.0,-182.0,0.0,50000.0,31.9,4.5,2.3,3
2016,104,17,0.0,1018.6,83.0,0.0,0.0,-187.0,0.0,50000.0,34.0,5.4,3.4,3
2016,104,18,0.0,1018.4,85.0,0.0,0.0,-191.0,0.0,50000.0,22.1,4.1,2.7,3
2016,104,19,0.0,1017.9,86.0,0.0,0.0,-196.0,0.0,50000.0,17.5,3.4,2.4,3
2016,104,20,0.0,1017.5,87.0,0.0,0.0,-202.0,0.0,50000.0,6.7,3.8,2.6,3
2016,104,21,0.0,1017.0,87.0,0.0,0.0,-207.0,0.0,50000.0,7.7,4.5,3.1,3
2016,104,22,0.0,1016.2,84.0,0.0,0.0,-214.0,0.0,50000.0,13.4,5.0,3.0,3
2016,104,23,0.0,1015.6,84.0,0.0,0.0,-220.0,0.0,50000.0,4.6,5.1,3.5,3
2016,105,0,0.0,1015.2,83.0,0.0,0.0,-225.0,0.0,50000.0,4.6,5.7,3.8,3
2016,105,1,0.0,1014.7,85.0,0.0,0.0,-229.0,0.0,7490.0,9.8,6.1,3.6,3
2016,105,2,0.0,1014.1,83.0,0.0,0.0,-233.0,0.0,50000.0,11.8,7.6,4.4,3
2016,105,3,0.0,1013.5,81.0,0.0,0.0,-235.0,0.0,50000.0,13.4,5.5,3.6,3
2016,105,4,0.0,1013.0,80.0,0.0,0.0,-240.0,0.0,50000.0,14.4,5.5,3.4,3
2016,105,5,0.0,1012.4,80.0,0.0,0.0,-242.0,0.0,50000.0,13.9,6.0,3.3,3
2016,105,6,0.0,1012.3,80.0,0.0,0.0,-243.0,0.0,50000.0,18.0,5.8,3.6,3
2016,105,7,0.0,1012.3,77.0,0.0,0.0,-246.0,0.0,32734.0,28.8,4.9,3.0,3
2016,105,8,0.0,1012.8,69.0,0.0,0.0,-252.0,0.0,33221.0,48.4,9.2,6.6,3
2016,105,9,0.0,1013.4,67.0,0.0,0.0,-253.0,0.0,50000.0,61.2,6.9,5.2,3
2016,105,10,0.0,1014.0,69.0,0.0,0.0,-253.0,0.0,50000.0,49.9,5.6,3.9,3
2016,105,11,0.0,1014.0,66.0,0.0,0.0,-254.0,0.0,50000.0,50.4,5.9,4.6,3
2016,105,12,0.0,1014.0,67.0,0.0,0.0,-255.0,0.0,50000.0,45.3,6.3,4.0,3
2016,105,13,0.0,1014.3,68.0,0.0,0.0,-255.0,0.0,50000.0,38.6,6.2,2.9,3
2016,105,14,0.0,1014.5,69.0,0.0,0.0,-259.0,0.0,50000.0,42.7,5.5,3.5,3
2016,105,15,0.0,1014.7,70.0,0.0,0.0,-256.0,0.0,50000.0,39.6,4.5,2.4,3
2016,105,16,0.0,1015.2,72.0,0.0,0.0,-257.0,0.0,50000.0,38.1,3.2,2.0,3
2016,105,17,0.0,1015.1,73.0,0.0,0.0,-256.0,0.0,50000.0,38.6,4.3,2.6,3
2016,105,18,0.0,1015.3,74.0,0.0,0.0,-262.0,0.0,50000.0,42.2,3.6,2.2,3
2016,105,19,0.0,1015.5,74.0,0.0,0.0,-277.0,0.0,50000.0,44.2,4.7,2.7,3
2016,105,20,0.0,1015.7,76.0,0.0,0.0,-288.0,0.0,50000.0,38.1,3.7,2.3,3
2016,105,21,0.0,1016.1,77.0,0.0,0.0,-280.0,0.0,50000.0,43.7,3.7,2.6,3
2016,105,22,0.0,1016.0,76.0,0.0,0.0,-279.0,0.0,50000.0,41.2,3.8,2.6,3
2016,105,23,0.0,1016.0,77.0,0.0,0.0,-263.0,0.0,50000.0,43.7,3.8,2.4,3
2016,106,0,0.0,1016.0,76.0,0.0,0.0,-266.0,0.0,50000.0,40.6,5.0,2.8,3
2016,106,1,0.0,1016.3,76.0,0.0,0.0,-266.0,0.0,50000.0,41.2,4.9,2.3,3
2016,106,2,0.0,1016.7,76.0,0.0,0.0,-266.0,0.0,50000.0,40.6,3.1,2.0,3
2016,106,3,0.0,1016.8,77.0,0.0,0.0,-269.0,0.0,50000.0,37.0,2.9,1.7,3
2016,106,4,0.0,1016.7,77.0,0.0,0.0,-285.0,0.0,50000.0,36.0,3.6,2.2,3
2016,106,5,0.0,1017.0,76.0,0.0,0.0,-295.0,0.0,50000.0,39.1,2.8,1.9,3
2016,106,6,0.0,1017.1,77.0,0.0,0.0,-290.0,0.0,50000.0,27.8,3.7,2.0,3
2016,106,7,0.0,1017.3,76.0,0.0,0.0,-277.0,0.0,50000.0,30.9,3.6,2.2,3
2016,106,8,0.0,1017.6,76.0,0.0,0.0,-277.0,0.0,50000.0,27.3,3.2,1.6,3
2016,106,9,0.0,1017.7,76.0,0.0,0.0,-268.0,0.0,50000.0,29.3,3.0,1.4,3
2016,106,10,0.0,1017.7,76.0,0.0,0.0,-263.0,0.0,50000.0,29.3,3.2,1.7,3
2016,106,11,0.0,1017.6,75.0,0.0,0.0,-263.0,0.0,50000.0,33.4,3.3,2.1,3
2016,106,12,0.0,1017.8,76.0,0.0,0.0,-269.0,0.0,50000.0,22.1,2.1,0.9,3
2016,106,13,0.0,1018.1,78.0,0.0,0.0,-262.0,0.0,50000.0,18.5,3.3,1.6,3
2016,106,14,0.0,1018.0,78.0,0.0,0.0,-260.0,0.0,27897.0,19.0,2.7,1.0,3
2016,106,15,0.0,1017.8,78.0,0.0,0.0,-264.0,0.0,50000.0,14.4,2.7,1.2,3
2016,106,16,0.0,1018.1,78.0,0.0,0.0,-263.0,0.0,50000.0,10.3,3.4,1.9,3
2016,106,17,0.0,1018.0,78.0,0.0,0.0,-274.0,0.0,50000.0,16.5,2.6,1.4,3
2016,106,18,0.0,1017.7,78.0,0.0,0.0,-273.0,0.0,50000.0,17.0,2.4,0.9,3
2016,106,19,0.0,1017.5,75.0,0.0,0.0,-278.0,0.0,50000.0,24.7,1.1,0.5,3
2016,106,20,0.0,1017.3,76.0,0.0,0.0,-261.0,0.0,47690.0,134.3,0.6,0.3,3
2016,106,21,0.0,1017.3,77.0,0.0,0.0,-254.0,0.0,50000.0,150.2,1.9,1.6,3
2016,106,22,0.0,1016.8,77.0,0.0,0.0,-243.0,0.0,50000.0,180.6,2.2,1.4,3
2016,106,23,0.0,1016.2,77.0,0.0,0.0,-243.0,0.0,25046.0,182.6,2.1,1.2,3
2016,107,0,0.0,1016.1,77.0,0.0,0.0,-228.0,0.0,12115.0,17.5,2.6,1.1,3
2016,107,1,0.0,1015.8,77.0,0.0,0.0,-228.0,0.0,50000.0,183.7,2.2,1.4,3
2016,107,2,0.0,1015.3,78.0,0.0,0.0,-243.0,0.0,50000.0,6.2,2.9,1.9,3
2016,107,3,0.0,1015.0,77.0,0.0,0.0,-242.0,0.0,50000.0,3.6,2.9,1.9,3
2016,107,4,0.0,1015.0,76.0,0.0,0.0,-226.0,0.0,14312.0,37.0,1.3,0.5,3
2016,107,5,0.0,1014.7,75.0,0.0,0.0,-236.0,0.0,50000.0,170.3,1.8,1.2,3
2016,107,6,0.0,1014.5,75.0,0.0,0.0,-222.0,0.0,50000.0,160.0,2.2,1.8,3
2016,107,7,0.0,1014.3,77.0,0.0,0.0,-221.0,0.0,50000.0,1.5,2.8,1.7,3
2016,107,8,0.0,1013.9,77.0,0.0,0.0,-205.0,0.0,50000.0,176.5,2.3,1.5,3
2016,107,9,0.0,1013.4,76.0,0.0,0.0,-159.0,0.0,50000.0,177.5,2.2,1.4,3
2016,107,10,0.0,1013.2,76.0,0.0,0.0,-152.0,0.0,44607.0,175.9,3.0,1.8,3
2016,107,11,0.0,1012.8,77.0,0.0,0.0,-146.0,0.0,45986.0,177.0,2.5,1.7,3
2016,107,12,0.0,1012.6,76.0,0.0,0.0,-131.0,0.0,43392.0,170.8,1.6,1.0,3
2016,107,13,0.0,1012.2,77.0,0.0,0.0,-121.0,0.0,50000.0,173.4,2.1,1.2,3
2016,107,14,0.0,1011.9,78.0,0.0,0.0,-123.0,0.0,50000.0,180.6,2.4,1.5,3
2016,107,15,0.0,1011.6,78.0,0.0,0.0,-145.0,0.0,50000.0,182.6,2.5,1.4,3
2016,107,16,0.0,1011.3,76.0,0.0,0.0,-159.0,0.0,16886.0,175.9,2.0,1.3,3
2016,107,17,0.0,1010.5,76.0,0.0,0.0,-177.0,0.0,10521.0,148.7,1.1,0.9,3
2016,107,18,0.0,1010.4,77.0,0.0,0.0,-187.0,0.0,50000.0,168.2,2.0,1.2,3
2016,107,19,0.0,1010.0,76.0,0.0,0.0,-191.0,0.0,18261.0,161.0,1.5,1.2,3
2016,107,20,0.0,1009.9,78.0,0.0,0.0,-179.0,0.0,50000.0,146.1,2.1,1.9,3
2016,107,21,0.0,1009.6,78.0,0.0,0.0,-166.0,0.0,50000.0,164.1,2.9,2.2,3
2016,107,22,0.0,1009.5,78.0,0.0,0.0,-170.0,0.0,50000.0,169.8,3.3,2.0,3
2016,107,23,0.0,1009.1,78.0,0.0,0.0,-168.0,0.0,50000.0,163.1,2.2,1.4,3
2016,108,0,0.0,1009.0,80.0,0.0,0.0,-175.0,0.0,50000.0,158.4,2.6,2.1,3
2016,108,1,0.0,1008.7,80.0,0.0,0.0,-193.0,0.0,50000.0,150.7,2.1,1.8,3
2016,108,2,0.0,1008.4,79.0,0.0,0.0,-197.0,0.0,50000.0,138.9,2.2,1.9,3
2016,108,3,0.0,1007.7,79.0,0.0,0.0,-214.0,0.0,50000.0,145.1,2.5,2.2,3
2016,108,4,0.0,1007.2,80.0,0.0,0.0,-203.0,0.0,50000.0,143.0,2.9,2.4,3
2016,108,5,0.0,1006.8,78.0,0.0,0.0,-212.0,0.0,16585.0,135.3,2.6,2.2,3
2016,108,6,0.0,1006.1,80.0,0.0,0.0,-215.0,0.0,46006.0,128.1,2.4,2.0,3
2016,108,7,0.0,1005.8,81.0,0.0,0.0,-214.0,0.0,21914.0,111.6,1.9,1.3,3
2016,108,8,0.0,1005.5,81.0,0.0,0.0,-212.0,0.0,19716.0,108.0,1.6,0.9,3
2016,108,9,0.0,1005.3,84.0,0.0,0.0,-212.0,0.0,44444.0,138.9,8.9,6.2,3
2016,108,10,0.0,1004.9,83.0,0.0,0.0,-186.0,0.0,50000.0,145.1,8.6,6.6,3
2016,108,11,0.0,1004.3,84.0,0.0,0.0,-172.0,0.0,10597.0,132.2,5.8,4.2,3
2016,108,12,0.0,1004.0,86.0,0.0,0.0,-159.0,0.0,5078.0,133.8,7.0,4.0,3
2016,108,13,0.0,1003.9,86.0,0.0,0.0,-148.0,0.0,5365.0,143.5,7.5,4.9,3
2016,108,14,0.0,1003.9,87.0,0.0,0.0,-137.0,0.0,3402.0,152.8,3.5,2.6,3
2016,108,15,0.0,1004.0,86.0,0.0,0.0,-133.0,0.0,7874.0,12.9,2.3,1.6,3
2016,108,16,0.0,1003.9,87.0,0.0,0.0,-128.0,0.0,6204.0,46.3,0.9,0.5,3
2016,108,17,0.0,1004.2,84.0,0.0,0.0,-122.0,0.0,21538.0,41.2,1.0,0.6,3
2016,108,18,0.0,1004.5,84.0,0.0,0.0,-121.0,0.0,3223.0,59.7,0.9,0.4,3
2016,108,19,0.0,1004.8,83.0,0.0,0.0,-125.0,0.0,14286.0,44.8,0.6,0.4,3
2016,108,20,0.0,1005.2,85.0,0.0,0.0,-125.0,0.0,11650.0,92.1,1.0,0.7,3
2016,108,21,0.0,1005.7,85.0,0.0,0.0,-126.0,0.0,13125.0,79.2,0.9,0.6,3
2016,108,22,0.0,1006.0,84.0,0.0,0.0,-127.0,0.0,10503.0,63.8,1.1,0.8,3
2016,108,23,0.0,1006.6,84.0,0.0,0.0,-127.0,0.0,5571.0,8.2,0.8,0.5,3
2016,109,0,0.0,1007.1,84.0,0.0,0.0,-126.0,0.0,13836.0,58.1,0.6,0.5,3
2016,109,1,0.0,1007.5,83.0,0.0,0.0,-121.0,0.0,21462.0,56.6,0.9,0.6,3
2016,109,2,0.0,1007.8,83.0,0.0,0.0,-111.0,0.0,35163.0,84.4,1.0,0.7,3
2016,109,3,0.0,1007.8,80.0,0.0,0.0,-108.0,0.0,22220.0,67.4,0.8,0.4,3
2016,109,4,0.0,1008.1,83.0,0.0,0.0,-112.0,0.0,32382.0,81.3,1.5,1.0,3
2016,109,5,0.0,1008.3,81.0,0.0,0.0,-110.0,0.0,11983.0,42.7,1.4,0.7,3
2016,109,6,0.0,1008.6,81.0,0.0,0.0,-109.0,0.0,50000.0,74.6,1.9,1.2,3
2016,109,7,0.0,1009.0,81.0,0.0,0.0,-107.0,0.0,50000.0,68.9,1.6,1.2,3
2016,109,8,0.0,1009.3,81.0,0.0,0.0,-107.0,0.0,50000.0,72.5,2.0,1.5,3
2016,109,9,0.0,1009.8,81.0,0.0,0.0,-116.0,0.0,3021.0,74.6,2.3,1.9,3
2016,109,10,0.0,1009.9,83.0,0.0,0.0,-123.0,0.0,2761.0,77.2,3.1,2.1,3
2016,109,11,0.0,1009.9,84.0,0.0,0.0,-112.0,0.0,20671.0,79.2,2.0,1.5,3
2016,109,12,0.0,1010.0,85.0,0.0,0.0,-114.0,0.0,49134.0,88.0,2.1,1.6,3
2016,109,13,0.0,1009.9,86.0,0.0,0.0,-116.0,0.0,48206.0,90.5,2.7,1.7,3
2016,109,14,0.0,1010.1,87.0,0.0,0.0,-127.0,0.0,50000.0,93.1,2.2,1.5,3
2016,109,15,0.0,1010.3,87.0,0.0,0.0,-128.0,0.0,26762.0,78.2,3.7,2.0,3
2016,109,16,0.0,1010.5,88.0,0.0,0.0,-129.0,0.0,11969.0,90.0,3.2,2.0,3
2016,109,17,0.0,1010.3,88.0,0.0,0.0,-133.0,0.0,39426.0,102.9,3.4,2.6,3
2016,109,18,0.0,1010.4,88.0,0.0,0.0,-145.0,0.0,6358.0,101.3,4.6,3.3,3
2016,109,19,0.0,1010.5,88.0,0.0,0.0,-169.0,0.0,50000.0,86.4,3.3,2.5,3
2016,109,20,0.0,1010.6,87.0,0.0,0.0,-172.0,0.0,49356.0,88.0,3.8,2.7,3
2016,109,21,0.0,1010.8,87.0,0.0,0.0,-186.0,0.0,18574.0,86.4,3.9,2.8,3
2016,109,22,0.0,1010.6,87.0,0.0,0.0,-190.0,0.0,45608.0,86.9,3.7,2.6,3
2016,109,23,0.0,1010.8,87.0,0.0,0.0,-198.0,0.0,7981.0,86.9,6.0,2.9,3
2016,110,0,0.0,1010.8,88.0,0.0,0.0,-202.0,0.0,50000.0,88.0,3.4,2.4,3
2016,110,1,0.0,1010.8,87.0,0.0,0.0,-177.0,0.0,31352.0,86.9,4.0,2.4,3
2016,110,2,0.0,1010.8,88.0,0.0,0.0,-173.0,0.0,46216.0,96.2,4.3,3.0,3
2016,110,3,0.0,1010.8,88.0,0.0,0.0,-171.0,0.0,10203.0,98.3,5.1,3.9,3
2016,110,4,0.0,1010.7,88.0,0.0,0.0,-176.0,0.0,22548.0,99.3,6.0,4.0,3
2016,110,5,0.0,1010.7,87.0,0.0,0.0,-180.0,0.0,22535.0,100.8,5.7,4.2,3
2016,110,6,0.0,1010.8,87.0,0.0,0.0,-190.0,0.0,39410.0,97.2,4.3,3.3,3
2016,110,7,0.0,1011.0,87.0,0.0,0.0,-182.0,0.0,35545.0,96.2,5.0,3.7,3
2016,110,8,0.0,1011.3,88.0,0.0,0.0,-186.0,0.0,12091.0,98.8,4.6,3.3,3
2016,110,9,0.0,1011.7,86.0,0.0,0.0,-188.0,0.0,9442.0,95.2,5.1,3.4,3
2016,110,10,0.0,1012.0,87.0,0.0,0.0,-185.0,0.0,9171.0,84.4,2.9,2.0,3
2016,110,11,0.0,1012.2,86.0,0.0,0.0,-179.0,0.0,7864.0,99.8,4.2,3.0,3
2016,110,12,0.0,1012.2,87.0,0.0,0.0,-175.0,0.0,20462.0,93.1,4.1,2.7,3
2016,110,13,0.0,1012.3,87.0,0.0,0.0,-174.0,0.0,48459.0,87.5,3.6,2.6,3
2016,110,14,0.0,1012.5,88.0,0.0,0.0,-168.0,0.0,30962.0,89.0,2.6,1.9,3
2016,110,15,0.0,1012.8,87.0,0.0,0.0,-156.0,0.0,50000.0,89.0,4.1,2.8,3
2016,110,16,0.0,1012.8,86.0,0.0,0.0,-151.0,0.0,27249.0,80.8,2.7,1.9,3
2016,110,17,0.0,1013.0,86.0,0.0,0.0,-143.0,0.0,9273.0,76.7,3.0,2.1,3
2016,110,18,0.0,1013.2,85.0,0.0,0.0,-136.0,0.0,46604.0,75.1,3.8,2.8,3
2016,110,19,0.0,1013.3,84.0,0.0,0.0,-139.0,0.0,50000.0,71.0,3.4,2.6,3
2016,110,20,0.0,1013.6,84.0,0.0,0.0,-136.0,0.0,50000.0,69.4,3.1,2.7,3
2016,110,21,0.0,1013.9,83.0,0.0,0.0,-130.0,0.0,50000.0,64.8,4.2,3.7,3
2016,110,22,0.0,1014.0,83.0,0.0,0.0,-129.0,0.0,50000.0,67.4,3.4,3.0,3
2016,110,23,0.0,1014.1,83.0,0.0,0.0,-131.0,0.0,50000.0,65.3,4.3,3.8,3
2016,111,0,0.0,1014.3,81.0,0.0,0.0,-129.0,0.0,50000.0,60.2,4.3,4.0,3
2016,111,1,0.0,1014.4,83.0,0.0,0.0,-126.0,0.0,47987.0,61.2,4.7,4.1,3
2016,111,2,0.0,1014.5,83.0,0.0,0.0,-123.0,0.0,50000.0,60.7,4.5,3.8,3
2016,111,3,0.0,1014.5,83.0,0.0,0.0,-121.0,0.0,14162.0,62.8,4.7,4.2,3
2016,111,4,0.0,1014.5,82.0,0.0,0.0,-121.0,0.0,14238.0,60.7,4.9,4.1,3
2016,111,5,0.0,1014.4,82.0,0.0,0.0,-123.0,0.0,50000.0,63.3,5.2,4.4,3
2016,111,6,0.0,1014.4,83.0,0.0,0.0,-123.0,0.0,50000.0,68.9,4.0,3.4,3
2016,111,7,0.0,1014.5,81.0,0.0,0.0,-129.0,0.0,50000.0,67.9,5.9,4.2,3
